"location","date","total_cases_per_million","total_deaths_per_million","new_cases_smoothed_per_million","people_fully_vaccinated_per_hundred"
"India","2021-06-29",21209.97,277.64,35.2,4.04
"India","2021-06-30",21209.97,277.64,35.2,4.07
"India","2021-07-01",21209.97,277.64,35.2,4.17
"India","2021-07-02",21209.97,277.64,35.2,4.19
"India","2021-07-03",21209.97,277.64,35.2,4.38
"India","2021-07-04",21429.03,282.02,31.29,4.44
"India","2021-07-05",21429.03,282.02,31.29,4.55
"India","2021-07-06",21429.03,282.02,31.29,4.62
"India","2021-07-07",21429.03,282.02,31.29,4.72
"India","2021-07-08",21429.03,282.02,31.29,4.96
"India","2021-07-09",21429.03,282.02,31.29,NA
"India","2021-07-10",21429.03,282.02,31.29,5.14
"India","2021-07-11",21633.73,286.26,29.24,5.17
"India","2021-07-12",21633.73,286.26,29.24,5.28
"India","2021-07-13",21633.73,286.26,29.24,5.38
"India","2021-07-14",21633.73,286.26,29.24,5.49
"India","2021-07-15",21633.73,286.26,29.24,5.59
"India","2021-07-16",21633.73,286.26,29.24,5.72
"India","2021-07-17",21633.73,286.26,29.24,5.86
"India","2021-07-18",21822.34,290.17,26.94,NA
"India","2021-07-19",21822.34,290.17,26.94,6.03
"India","2021-07-20",21822.34,290.17,26.94,6.12
"India","2021-07-21",21822.34,290.17,26.94,6.18
"India","2021-07-22",21822.34,290.17,26.94,6.31
"India","2021-07-23",21822.34,290.17,26.94,6.43
"India","2021-07-24",21822.34,290.17,26.94,6.55
"India","2021-07-25",22008.83,295.04,26.64,6.59
"India","2021-07-26",22008.83,295.04,26.64,6.73
"India","2021-07-27",22008.83,295.04,26.64,6.83
"India","2021-07-28",22008.83,295.04,26.64,6.93
"India","2021-07-29",22008.83,295.04,26.64,7.05
"India","2021-07-30",22008.83,295.04,26.64,7.18
"India","2021-07-31",22008.83,295.04,26.64,NA
"India","2021-08-01",22208.02,297.7,28.46,7.35
"India","2021-08-02",22208.02,297.7,28.46,NA
"India","2021-08-03",22208.02,297.7,28.46,7.56
"India","2021-08-04",22208.02,297.7,28.46,7.64
"India","2021-08-05",22208.02,297.7,28.46,7.74
"India","2021-08-06",22208.02,297.7,28.46,7.83
"India","2021-08-07",22208.02,297.7,28.46,7.93
"India","2021-08-08",22403.49,300.17,27.92,7.97
"India","2021-08-09",22403.49,300.17,27.92,8.07
"India","2021-08-10",22403.49,300.17,27.92,8.15
"India","2021-08-11",22403.49,300.17,27.92,8.23
"India","2021-08-12",22403.49,300.17,27.92,NA
"India","2021-08-13",22403.49,300.17,27.92,8.42
"India","2021-08-14",22403.49,300.17,27.92,8.56
"India","2021-08-15",22584.57,302.52,25.87,NA
"India","2021-08-16",22584.57,302.52,25.87,8.6
"India","2021-08-17",22584.57,302.52,25.87,8.68
"India","2021-08-18",22584.57,302.52,25.87,8.78
"India","2021-08-19",22584.57,302.52,25.87,8.85
"India","2021-08-20",22584.57,302.52,25.87,8.97
"India","2021-08-21",22584.57,302.52,25.87,9.04
"India","2021-08-22",22747.09,304.73,23.22,9.14
"India","2021-08-23",22747.09,304.73,23.22,9.18
"India","2021-08-24",22747.09,304.73,23.22,9.3
"India","2021-08-25",22747.09,304.73,23.22,9.5
"India","2021-08-26",22747.09,304.73,23.22,9.61
"India","2021-08-27",22747.09,304.73,23.22,9.84
"India","2021-08-28",22747.09,304.73,23.22,10.04
"India","2021-08-29",22937.07,307.16,27.14,10.19
"India","2021-08-30",22937.07,307.16,27.14,10.32
"India","2021-08-31",22937.07,307.16,27.14,10.43
"India","2021-09-01",22937.07,307.16,27.14,10.72
"India","2021-09-02",22937.07,307.16,27.14,10.88
"India","2021-09-03",22937.07,307.16,27.14,11.01
"India","2021-09-04",22937.07,307.16,27.14,11.06
"India","2021-09-05",23143.07,309.05,29.43,11.23
"India","2021-09-06",23143.07,309.05,29.43,11.33
"India","2021-09-07",23143.07,309.05,29.43,11.55
"India","2021-09-08",23143.07,309.05,29.43,11.79
"India","2021-09-09",23143.07,309.05,29.43,12.01
"India","2021-09-10",23143.07,309.05,29.43,12.08
"India","2021-09-11",23143.07,309.05,29.43,12.31
"India","2021-09-12",23317.23,310.54,24.88,12.49
"India","2021-09-13",23317.23,310.54,24.88,12.72
"India","2021-09-14",23317.23,310.54,24.88,12.78
"India","2021-09-15",23317.23,310.54,24.88,13.02
"India","2021-09-16",23317.23,310.54,24.88,13.3
"India","2021-09-17",23317.23,310.54,24.88,13.5
"India","2021-09-18",23317.23,310.54,24.88,14.03
"India","2021-09-19",23465.43,312.07,21.17,14.29
"India","2021-09-20",23465.43,312.07,21.17,14.51
"India","2021-09-21",23465.43,312.07,21.17,14.78
"India","2021-09-22",23465.43,312.07,21.17,14.93
"India","2021-09-23",23465.43,312.07,21.17,15.24
"India","2021-09-24",23465.43,312.07,21.17,15.55
"India","2021-09-25",23465.43,312.07,21.17,15.71
"India","2021-09-26",23608.95,313.53,20.5,15.82
"India","2021-09-27",23608.95,313.53,20.5,16.19
"India","2021-09-28",23608.95,313.53,20.5,16.33
"India","2021-09-29",23608.95,313.53,20.5,16.54
"India","2021-09-30",23608.95,313.53,20.5,16.76
"India","2021-10-01",23608.95,313.53,20.5,16.97
"India","2021-10-02",23608.95,313.53,20.5,17.22
"India","2021-10-03",23722.01,314.87,16.15,17.39
"India","2021-10-04",23722.01,314.87,16.15,17.56
"India","2021-10-05",23722.01,314.87,16.15,17.79
"India","2021-10-06",23722.01,314.87,16.15,17.96
"India","2021-10-07",23722.01,314.87,16.15,18.09
"India","2021-10-08",23722.01,314.87,16.15,18.35
"India","2021-10-09",23722.01,314.87,16.15,18.61
"India","2021-10-10",23819.93,316.11,13.99,18.89
"India","2021-10-11",23819.93,316.11,13.99,19.02
"India","2021-10-12",23819.93,316.11,13.99,19.24
"India","2021-10-13",23819.93,316.11,13.99,19.4
"India","2021-10-14",23819.93,316.11,13.99,19.49
"India","2021-10-15",23819.93,316.11,13.99,19.6
"India","2021-10-16",23819.93,316.11,13.99,19.67
"India","2021-10-17",23900.07,317.19,11.45,19.81
"India","2021-10-18",23900.07,317.19,11.45,19.92
"India","2021-10-19",23900.07,317.19,11.45,20.25
"India","2021-10-20",23900.07,317.19,11.45,20.57
"India","2021-10-21",23900.07,317.19,11.45,20.72
"India","2021-10-22",23900.07,317.19,11.45,21
"India","2021-10-23",23900.07,317.19,11.45,21.14
"India","2021-10-24",23975.66,318.69,10.8,21.49
"India","2021-10-25",23975.66,318.69,10.8,21.57
"India","2021-10-26",23975.66,318.69,10.8,21.85
"India","2021-10-27",23975.66,318.69,10.8,22.1
"India","2021-10-28",23975.66,318.69,10.8,22.36
"India","2021-10-29",23975.66,318.69,10.8,22.76
"India","2021-10-30",23975.66,318.69,10.8,23.05
"India","2021-10-31",24044.3,321.44,9.8,23.22
"India","2021-11-01",24044.3,321.44,9.8,23.43
"India","2021-11-02",24044.3,321.44,9.8,23.52
"India","2021-11-03",24044.3,321.44,9.8,23.75
"India","2021-11-04",24044.3,321.44,9.8,23.83
"India","2021-11-05",24044.3,321.44,9.8,23.86
"India","2021-11-06",24044.3,321.44,9.8,23.98
"India","2021-11-07",24101.99,323.27,8.24,24.13
"India","2021-11-08",24101.99,323.27,8.24,24.38
"India","2021-11-09",24101.99,323.27,8.24,24.57
"India","2021-11-10",24101.99,323.27,8.24,24.85
"India","2021-11-11",24101.99,323.27,8.24,25.11
"India","2021-11-12",24101.99,323.27,8.24,25.56
"India","2021-11-13",24101.99,323.27,8.24,25.95
"India","2021-11-14",24159.36,325.19,8.2,26.12
"India","2021-11-15",24159.36,325.19,8.2,26.32
"India","2021-11-16",24159.36,325.19,8.2,26.65
"India","2021-11-17",24159.36,325.19,8.2,27.01
"India","2021-11-18",24159.36,325.19,8.2,27.4
"India","2021-11-19",24159.36,325.19,8.2,27.62
"India","2021-11-20",24159.36,325.19,8.2,28.11
"India","2021-11-21",24210.64,326.68,7.33,28.3
"India","2021-11-22",24210.64,326.68,7.33,28.67
"India","2021-11-23",24210.64,326.68,7.33,29.05
"India","2021-11-24",24210.64,326.68,7.33,29.54
"India","2021-11-25",24210.64,326.68,7.33,29.78
"India","2021-11-26",24210.64,326.68,7.33,30.36
"India","2021-11-27",24210.64,326.68,7.33,30.44
"India","2021-11-28",24254.22,328.71,6.22,30.95
"India","2021-11-29",24254.22,328.71,6.22,31.2
"India","2021-11-30",24254.22,328.71,6.22,31.61
"India","2021-12-01",24254.22,328.71,6.22,32.03
"India","2021-12-02",24254.22,328.71,6.22,32.55
"India","2021-12-03",24254.22,328.71,6.22,32.84
"India","2021-12-04",24254.22,328.71,6.22,33.45
"India","2021-12-05",24296.82,332.06,6.09,33.68
"India","2021-12-06",24296.82,332.06,6.09,33.93
"India","2021-12-07",24296.82,332.06,6.09,34.33
"India","2021-12-08",24296.82,332.06,6.09,34.73
"India","2021-12-09",24296.82,332.06,6.09,35.15
"India","2021-12-10",24296.82,332.06,6.09,35.35
"India","2021-12-11",24296.82,332.06,6.09,36.14
"India","2021-12-12",24336.99,333.54,5.74,36.32
"India","2021-12-13",24336.99,333.54,5.74,36.52
"India","2021-12-14",24336.99,333.54,5.74,37.07
"India","2021-12-15",24336.99,333.54,5.74,37.39
"India","2021-12-16",24336.99,333.54,5.74,37.61
"India","2021-12-17",24336.99,333.54,5.74,38.09
"India","2021-12-18",24336.99,333.54,5.74,38.51
"India","2021-12-19",24371.9,334.93,4.99,38.68
"India","2021-12-20",24371.9,334.93,4.99,38.88
"India","2021-12-21",24371.9,334.93,4.99,39.33
"India","2021-12-22",24371.9,334.93,4.99,39.46
"India","2021-12-23",24371.9,334.93,4.99,39.86
"India","2021-12-24",24371.9,334.93,4.99,40.21
"India","2021-12-25",24371.9,334.93,4.99,40.71
"India","2021-12-26",24404.54,336.52,4.66,40.75
"India","2021-12-27",24404.54,336.52,4.66,40.94
"India","2021-12-28",24404.54,336.52,4.66,41.35
"India","2021-12-29",24404.54,336.52,4.66,41.84
"India","2021-12-30",24404.54,336.52,4.66,42.02
"India","2021-12-31",24404.54,336.52,4.66,42.57
"India","2022-01-01",24404.54,336.52,4.66,42.84
"India","2022-01-02",24476.33,337.98,10.26,42.97
"India","2022-01-03",24476.33,337.98,10.26,43.18
"India","2022-01-04",24476.33,337.98,10.26,43.36
"India","2022-01-05",24476.33,337.98,10.26,43.59
"India","2022-01-06",24476.33,337.98,10.26,43.81
"India","2022-01-07",24476.33,337.98,10.26,44.17
"India","2022-01-08",24476.33,337.98,10.26,44.25
"India","2022-01-09",24924.53,339.4,64.03,44.56
"India","2022-01-10",24924.53,339.4,64.03,44.76
"India","2022-01-11",24924.53,339.4,64.03,45.17
"India","2022-01-12",24924.53,339.4,64.03,45.38
"India","2022-01-13",24924.53,339.4,64.03,45.7
"India","2022-01-14",24924.53,339.4,64.03,45.79
"India","2022-01-15",24924.53,339.4,64.03,46.11
"India","2022-01-16",26042.91,341,159.77,46.29
"India","2022-01-17",26042.91,341,159.77,46.47
"India","2022-01-18",26042.91,341,159.77,46.48
"India","2022-01-19",26042.91,341,159.77,47.1
"India","2022-01-20",26042.91,341,159.77,47.41
"India","2022-01-21",26042.91,341,159.77,47.77
"India","2022-01-22",26042.91,341,159.77,48.08
"India","2022-01-23",27526.75,343.34,211.98,48.3
"India","2022-01-24",27526.75,343.34,211.98,48.34
"India","2022-01-25",27526.75,343.34,211.98,48.63
"India","2022-01-26",27526.75,343.34,211.98,48.88
"India","2022-01-27",27526.75,343.34,211.98,49
"India","2022-01-28",27526.75,343.34,211.98,49.26
"India","2022-01-29",27526.75,343.34,211.98,49.48
"India","2022-01-30",28828.3,346.63,185.94,49.78
"India","2022-01-31",28828.3,346.63,185.94,50.09
"India","2022-02-01",28828.3,346.63,185.94,50.39
"India","2022-02-02",28828.3,346.63,185.94,50.66
"India","2022-02-03",28828.3,346.63,185.94,50.88
"India","2022-02-04",28828.3,346.63,185.94,51.14
"India","2022-02-05",28828.3,346.63,185.94,51.43
"India","2022-02-06",29596.92,352.16,109.8,51.55
"India","2022-02-07",29596.92,352.16,109.8,51.56
"India","2022-02-08",29596.92,352.16,109.8,51.95
"India","2022-02-09",29596.92,352.16,109.8,52.26
"India","2022-02-10",29596.92,352.16,109.8,52.28
